file,winner,F1,F2,F3,edit
25DM30Y18_mono_0193,4,4,4,4,0
25DM30Y18_mono_0194,6,6,6,6,0
25DM30Y18_mono_0195,1,1,1,1,0
25DM30Y18_mono_0196,4,4,4,4,0
25DM30Y18_mono_0197,7,7,7,7,0
25DM30Y18_mono_0198,1,1,1,1,0
25DM30Y18_mono_0199,5,5,5,5,0
25DM30Y18_mono_0200,1,1,1,1,0
25DM30Y18_mono_0201,3,3,3,3,0
25DM30Y18_mono_0202,3,3,3,3,0
25DM30Y18_mono_0203,5,5,5,5,0
25DM30Y18_mono_0204,8,8,8,8,0
25DM30Y18_mono_0205,2,2,2,2,0
25DM30Y18_mono_0206,5,5,5,5,0
25DM30Y18_mono_0207,6,6,6,6,0
25DM30Y18_mono_0208,6,6,6,6,0
25DM30Y18_mono_0209,3,3,3,3,0
3737P3737_mono_0001,5,5,5,5,0
3737P3737_mono_0002,4,4,4,4,0
3737P3737_mono_0003,4,4,4,4,0
3737P3737_mono_0004,5,5,5,5,0
3737P3737_mono_0005,1,1,1,1,0
3737P3737_mono_0006,3,3,3,3,0
3737P3737_mono_0007,5,5,5,5,0
3737P3737_mono_0008,5,5,5,5,0
3737P3737_mono_0009,6,6,6,6,0
3737P3737_mono_0010,2,2,2,2,0
3737P3737_mono_0011,5,5,5,5,0
3737P3737_mono_0012,3,3,3,3,0
3737P3737_mono_0013,4,4,4,4,0
3737P3737_mono_0014,3,3,3,3,0
3737P3737_mono_0015,3,3,3,3,0
3737P3737_mono_0016,4,4,4,4,0
3737P3737_mono_0017,3,3,3,3,0
3737P3737_mono_0018,3,3,3,3,0
3737P3737_mono_0019,5,5,5,5,0
3737P3737_mono_0020,1,1,1,1,0
3737P3737_mono_0021,1,1,1,1,0
3737P3737_mono_0022,3,3,3,3,0
3737P3737_mono_0023,5,5,5,5,0
3737P3737_mono_0024,6,6,6,6,0
3737P3737_mono_0025,5,5,5,5,0
3737P3737_mono_0026,3,3,3,3,0
3737P3737_mono_0027,5,5,5,5,0
3737P3737_mono_0028,3,3,3,3,0
3737P3737_mono_0029,2,2,2,2,0
3737P3737_mono_0030,4,4,4,4,0
3737P3737_mono_0031,1,1,1,1,0
3737P3737_mono_0032,1,1,1,1,0
3737P3737_mono_0033,5,5,5,5,0
3737P3737_mono_0034,5,5,5,5,0
3737P3737_mono_0035,5,5,5,5,0
3737P3737_mono_0036,4,4,4,4,0
3737P3737_mono_0037,4,4,4,4,0
3737P3737_mono_0038,4,4,4,4,0
3737P3737_mono_0039,3,3,3,3,0
3737P3737_mono_0040,5,5,5,5,0
3737P3737_mono_0041,6,6,6,6,0
3737P3737_mono_0042,1,1,1,1,0
3737P3737_mono_0043,5,5,5,5,0
3737P3737_mono_0044,2,2,2,2,0
3737P3737_mono_0045,6,6,6,6,0
3737P3737_mono_0046,2,2,2,2,0
3737P3737_mono_0047,2,2,2,2,0
3737P3737_mono_0048,7,7,7,7,0
3737P3737_mono_0049,7,7,7,7,0
3737P3737_mono_0050,5,5,5,5,0
3737P3737_mono_0051,1,1,1,1,0
3737P3737_mono_0052,4,4,4,4,0
3737P3737_mono_0053,1,1,1,1,0
3737P3737_mono_0054,5,5,5,5,0
3737P3737_mono_0055,2,2,2,2,0
3737P3737_mono_0056,2,2,2,2,0
3737P3737_mono_0057,2,2,2,2,0
3737P3737_mono_0058,4,4,4,4,0
3737P3737_mono_0059,1,1,1,1,0
3737P3737_mono_0060,2,2,2,2,0
3737P3737_mono_0061,7,7,7,7,0
3737P3737_mono_0062,3,3,3,3,0
3737P3737_mono_0063,3,3,3,3,0
3737P3737_mono_0064,4,4,4,4,0
3737P3737_mono_0065,4,4,4,4,0
3737P3737_mono_0066,1,1,1,1,0
3737P3737_mono_0067,6,6,6,6,0
3737P3737_mono_0068,4,4,4,4,0
3737P3737_mono_0069,4,4,4,4,0
3737P3737_mono_0070,6,6,6,6,0
3737P3737_mono_0071,6,6,6,6,0
3737P3737_mono_0072,4,4,4,4,0
3737P3737_mono_0073,1,1,1,1,0
3737P3737_mono_0074,3,3,3,3,0
3737P3737_mono_0075,3,3,3,3,0
3737P3737_mono_0076,5,5,5,5,0
3737P3737_mono_0077,5,5,5,5,0
3737P3737_mono_0078,5,5,5,5,0
3737P3737_mono_0079,5,5,5,5,0
3737P3737_mono_0080,6,6,6,6,0
3737P3737_mono_0081,3,3,3,3,0
3737P3737_mono_0082,5,5,5,5,0
3737P3737_mono_0083,3,3,3,3,0
3737P3737_mono_0084,2,2,2,2,0
3737P3737_mono_0085,3,3,3,3,0
3737P3737_mono_0086,5,5,5,5,0
3737P3737_mono_0087,3,3,3,3,0
3737P3737_mono_0088,4,4,4,4,0
3737P3737_mono_0089,7,7,7,7,0
3737P3737_mono_0090,3,3,3,3,0
3737P3737_mono_0091,5,5,5,5,0
3737P3737_mono_0092,4,4,4,4,0
3737P3737_mono_0093,3,3,3,3,0
3737P3737_mono_0094,4,4,4,4,0
3737P3737_mono_0095,4,4,4,4,0
3737P3737_mono_0096,4,4,4,4,0
3737P3737_mono_0097,6,6,6,6,0
3737P3737_mono_0098,4,4,4,4,0
3737P3737_mono_0099,2,2,2,2,0
3737P3737_mono_0100,1,1,1,1,0
3737P3737_mono_0101,3,3,3,3,0
3737P3737_mono_0102,2,2,2,2,0
3737P3737_mono_0103,5,5,5,5,0
3737P3737_mono_0104,4,4,4,4,0
3737P3737_mono_0105,2,2,2,2,0
3737P3737_mono_0106,6,6,6,6,0
3737P3737_mono_0107,5,5,5,5,0
3737P3737_mono_0108,3,3,3,3,0
3737P3737_mono_0109,6,6,6,6,0
3737P3737_mono_0110,4,4,4,4,0
3737P3737_mono_0111,4,4,4,4,0
3737P3737_mono_0112,7,7,7,7,0
3737P3737_mono_0113,6,6,6,6,0
3737P3737_mono_0114,6,6,6,6,0
3737P3737_mono_0115,6,6,6,6,0
3737P3737_mono_0116,3,3,3,3,0
3737P3737_mono_0117,2,2,2,2,0
3737P3737_mono_0118,2,2,2,2,0
3737P3737_mono_0119,4,4,4,4,0
3737P3737_mono_0120,3,3,3,3,0
3737P3737_mono_0121,2,2,2,2,0
3737P3737_mono_0122,4,4,4,4,0
3737P3737_mono_0123,2,2,2,2,0
3737P3737_mono_0124,5,5,5,5,0
3737P3737_mono_0125,2,2,2,2,0
3737P3737_mono_0126,4,4,4,4,0
3737P3737_mono_0127,2,2,2,2,0
3737P3737_mono_0128,4,4,4,4,0
3737P3737_mono_0129,5,5,5,5,0
3737P3737_mono_0130,5,5,5,5,0
3737P3737_mono_0131,4,4,4,4,0
3737P3737_mono_0132,5,5,5,5,0
3737P3737_mono_0133,5,5,5,5,0
3737P3737_mono_0134,4,4,4,4,0
3737P3737_mono_0135,5,5,5,5,0
3737P3737_mono_0136,5,5,5,5,0
3737P3737_mono_0137,3,3,3,3,0
3737P3737_mono_0138,6,6,6,6,0
3737P3737_mono_0139,4,4,4,4,0
3737P3737_mono_0140,4,4,4,4,0
3737P3737_mono_0141,6,6,6,6,0
3737P3737_mono_0142,4,4,4,4,0
3737P3737_mono_0143,2,2,2,2,0
3737P3737_mono_0144,2,2,2,2,0
3737P3737_mono_0145,2,2,2,2,0
3737P3737_mono_0146,6,6,6,6,0
3737P3737_mono_0147,7,7,7,7,0
3737P3737_mono_0148,5,5,5,5,0
3737P3737_mono_0149,5,5,5,5,0
3737P3737_mono_0150,5,5,5,5,0
3737P3737_mono_0151,7,7,7,7,0
3737P3737_mono_0152,5,5,5,5,0
3737P3737_mono_0153,5,5,5,5,0
3737P3737_mono_0154,4,4,4,4,0
3737P3737_mono_0155,3,3,3,3,0
3737P3737_mono_0156,6,6,6,6,0
3737P3737_mono_0157,6,6,6,6,0
3737P3737_mono_0158,4,4,4,4,0
3737P3737_mono_0159,6,6,6,6,0
3737P3737_mono_0160,6,6,6,6,0
3737P3737_mono_0161,6,6,6,6,0
3737P3737_mono_0162,3,3,3,3,0
3737P3737_mono_0163,5,5,5,5,0
3737P3737_mono_0164,5,5,5,5,0
3737P3737_mono_0165,4,4,4,4,0
3737P3737_mono_0166,8,8,8,8,0
3737P3737_mono_0167,1,1,1,1,0
3737P3737_mono_0168,7,7,7,7,0
3737P3737_mono_0169,5,5,5,5,0
3737P3737_mono_0170,2,2,2,2,0
3737P3737_mono_0171,6,6,6,6,0
3737P3737_mono_0172,7,7,7,7,0
3737P3737_mono_0173,5,5,5,5,0
3737P3737_mono_0174,2,2,2,2,0
3737P3737_mono_0175,5,5,5,5,0
3737P3737_mono_0176,4,4,4,4,0
3737P3737_mono_0177,5,5,5,5,0
3737P3737_mono_0178,4,4,4,4,0
3737P3737_mono_0179,2,2,2,2,0
3737P3737_mono_0180,5,5,5,5,0
3737P3737_mono_0181,1,1,1,1,0
3737P3737_mono_0182,5,5,5,5,0
3737P3737_mono_0183,1,1,1,1,0
3737P3737_mono_0184,4,4,4,4,0
3737P3737_mono_0185,4,4,4,4,0
3737P3737_mono_0186,5,5,5,5,0
3737P3737_mono_0187,7,7,7,7,0
3737P3737_mono_0188,4,4,4,4,0
3737P3737_mono_0189,4,4,4,4,0
3737P3737_mono_0190,6,6,6,6,0
3737P3737_mono_0191,5,5,5,5,0
3737P3737_mono_0192,3,3,3,3,0
3737P3737_mono_0193,5,5,5,5,0
3737P3737_mono_0194,5,5,5,5,0
3737P3737_mono_0195,5,5,5,5,0
3737P3737_mono_0196,7,7,7,7,0
3737P3737_mono_0197,4,4,4,4,0
3737P3737_mono_0198,4,4,4,4,0
3737P3737_mono_0199,6,6,6,6,0
3737P3737_mono_0200,4,4,4,4,0
3737P3737_mono_0201,7,7,7,7,0
3737P3737_mono_0202,5,5,5,5,0
3737P3737_mono_0203,5,5,5,5,0
3737P3737_mono_0204,7,7,7,7,0
3737P3737_mono_0205,5,5,5,5,0
3737P3737_mono_0206,4,4,4,4,0
3737P3737_mono_0207,5,5,5,5,0
3737P3737_mono_0208,5,5,5,5,0
3737P3737_mono_0209,5,5,5,5,0
3737P3737_mono_0210,5,5,5,5,0
3737P3737_mono_0211,1,1,1,1,0
3737P3737_mono_0212,4,4,4,4,0
3737P3737_mono_0213,6,6,6,6,0
3737P3737_mono_0214,1,1,1,1,0
4G2A0GO67_mono_0001,2,2,2,2,0
4G2A0GO67_mono_0002,2,2,2,2,0
4G2A0GO67_mono_0003,4,4,4,4,0
4G2A0GO67_mono_0004,3,3,3,3,0
4G2A0GO67_mono_0005,2,2,2,2,0
4G2A0GO67_mono_0006,2,2,2,2,0
4G2A0GO67_mono_0007,2,2,2,2,0
4G2A0GO67_mono_0008,8,8,8,8,0
4G2A0GO67_mono_0009,2,2,2,2,0
4G2A0GO67_mono_0010,2,2,2,2,0
4G2A0GO67_mono_0011,3,3,3,3,0
4G2A0GO67_mono_0012,4,4,4,4,0
4G2A0GO67_mono_0013,4,4,4,4,0
4G2A0GO67_mono_0014,5,5,5,5,0
4G2A0GO67_mono_0015,8,8,8,8,0
4G2A0GO67_mono_0016,6,6,6,6,0
4G2A0GO67_mono_0017,3,3,3,3,0
4G2A0GO67_mono_0018,3,3,3,3,0
4G2A0GO67_mono_0019,4,4,4,4,0
4G2A0GO67_mono_0020,4,4,4,4,0
4G2A0GO67_mono_0021,4,4,4,4,0
4G2A0GO67_mono_0022,8,8,8,8,0
4G2A0GO67_mono_0023,5,5,5,5,0
4G2A0GO67_mono_0024,4,4,4,4,0
4G2A0GO67_mono_0025,8,8,8,8,0
4G2A0GO67_mono_0026,8,8,8,8,0
4G2A0GO67_mono_0027,5,5,5,5,0
4G2A0GO67_mono_0028,4,4,4,4,0
4G2A0GO67_mono_0029,6,6,6,6,0
4G2A0GO67_mono_0030,3,3,3,3,0
4G2A0GO67_mono_0031,7,7,7,7,0
4G2A0GO67_mono_0032,2,2,2,2,0
4G2A0GO67_mono_0033,6,6,6,6,0
4G2A0GO67_mono_0034,1,1,1,1,0
4G2A0GO67_mono_0035,3,3,3,3,0
4G2A0GO67_mono_0036,6,6,6,6,0
4G2A0GO67_mono_0037,6,6,6,6,0
4G2A0GO67_mono_0038,6,6,6,6,0
4G2A0GO67_mono_0039,6,6,6,6,0
4G2A0GO67_mono_0040,7,7,7,7,0
4G2A0GO67_mono_0041,6,6,6,6,0
4G2A0GO67_mono_0042,2,2,2,2,0
4G2A0GO67_mono_0043,5,5,5,5,0
4G2A0GO67_mono_0044,6,6,6,6,0
4G2A0GO67_mono_0045,7,7,7,7,0
4G2A0GO67_mono_0046,2,2,2,2,0
4G2A0GO67_mono_0047,4,4,4,4,0
4G2A0GO67_mono_0048,7,7,7,7,0
4G2A0GO67_mono_0049,5,5,5,5,0
4G2A0GO67_mono_0050,3,3,3,3,0
4G2A0GO67_mono_0051,6,6,6,6,0
4G2A0GO67_mono_0052,3,3,3,3,0
4G2A0GO67_mono_0053,1,1,1,1,0
4G2A0GO67_mono_0054,2,2,2,2,0
4G2A0GO67_mono_0055,4,4,4,4,0
4G2A0GO67_mono_0056,2,2,2,2,0
4G2A0GO67_mono_0057,4,4,4,4,0
4G2A0GO67_mono_0058,2,2,2,2,0
4G2A0GO67_mono_0059,4,4,4,4,0
4G2A0GO67_mono_0060,5,5,5,5,0
4G2A0GO67_mono_0061,6,6,6,6,0
4G2A0GO67_mono_0062,7,7,7,7,0
4G2A0GO67_mono_0063,8,8,8,8,0
4G2A0GO67_mono_0064,4,4,4,4,0
4G2A0GO67_mono_0065,1,1,1,1,0
4G2A0GO67_mono_0066,2,2,2,2,0
4G2A0GO67_mono_0067,7,7,7,7,0
4G2A0GO67_mono_0068,2,2,2,2,0
4G2A0GO67_mono_0069,2,2,2,2,0
4G2A0GO67_mono_0070,1,1,1,1,0
4G2A0GO67_mono_0071,3,3,3,3,0
4G2A0GO67_mono_0072,5,5,5,5,0
4G2A0GO67_mono_0073,2,2,2,2,0
4G2A0GO67_mono_0074,4,4,4,4,0
4G2A0GO67_mono_0075,2,2,2,2,0
4G2A0GO67_mono_0076,2,2,2,2,0
4G2A0GO67_mono_0077,8,8,8,8,0
4G2A0GO67_mono_0078,4,4,4,4,0
4G2A0GO67_mono_0079,5,5,5,5,0
4G2A0GO67_mono_0080,6,6,6,6,0
4G2A0GO67_mono_0081,4,4,4,4,0
4G2A0GO67_mono_0082,8,8,8,8,0
4G2A0GO67_mono_0083,3,3,3,3,0
4G2A0GO67_mono_0084,2,2,2,2,0
4G2A0GO67_mono_0085,7,7,7,7,0
4G2A0GO67_mono_0086,3,3,3,3,0
4G2A0GO67_mono_0087,8,8,8,8,0
4G2A0GO67_mono_0088,3,3,3,3,0
4G2A0GO67_mono_0089,8,8,8,8,0
4G2A0GO67_mono_0090,7,7,7,7,0
4G2A0GO67_mono_0091,4,4,4,4,0
4G2A0GO67_mono_0092,4,4,4,4,0
4G2A0GO67_mono_0093,5,5,5,5,0
4G2A0GO67_mono_0094,8,8,8,8,0
4G2A0GO67_mono_0095,2,2,2,2,0
4G2A0GO67_mono_0096,7,7,7,7,0
4G2A0GO67_mono_0097,6,6,6,6,0
4G2A0GO67_mono_0098,6,6,6,6,0
4G2A0GO67_mono_0099,8,8,8,8,0
4G2A0GO67_mono_0100,4,4,4,4,0
4G2A0GO67_mono_0101,6,6,6,6,0
4G2A0GO67_mono_0102,5,5,5,5,0
4G2A0GO67_mono_0103,4,4,4,4,0
4G2A0GO67_mono_0104,6,6,6,6,0
4G2A0GO67_mono_0105,6,6,6,6,0
4G2A0GO67_mono_0106,5,5,5,5,0
4G2A0GO67_mono_0107,2,2,2,2,0
4G2A0GO67_mono_0108,5,5,5,5,0
4G2A0GO67_mono_0109,5,5,5,5,0
4G2A0GO67_mono_0110,3,3,3,3,0
4G2A0GO67_mono_0111,2,2,2,2,0
4G2A0GO67_mono_0112,3,3,3,3,0
4G2A0GO67_mono_0113,3,3,3,3,0
4G2A0GO67_mono_0114,3,3,3,3,0
4G2A0GO67_mono_0115,2,2,2,2,0
4G2A0GO67_mono_0116,8,8,8,8,0
4G2A0GO67_mono_0117,4,4,4,4,0
4G2A0GO67_mono_0118,4,4,4,4,0
4G2A0GO67_mono_0119,1,1,1,1,0
4G2A0GO67_mono_0120,6,6,6,6,0
4G2A0GO67_mono_0121,4,4,4,4,0
4G2A0GO67_mono_0122,3,3,3,3,0
4G2A0GO67_mono_0123,3,3,3,3,0
4G2A0GO67_mono_0124,3,3,3,3,0
4G2A0GO67_mono_0125,4,4,4,4,0
4G2A0GO67_mono_0126,4,4,4,4,0
4G2A0GO67_mono_0127,8,8,8,8,0
4G2A0GO67_mono_0128,6,6,6,6,0
4G2A0GO67_mono_0129,3,3,3,3,0
4G2A0GO67_mono_0130,1,1,1,1,0
4G2A0GO67_mono_0131,3,3,3,3,0
4G2A0GO67_mono_0132,7,7,7,7,0
4G2A0GO67_mono_0133,2,2,2,2,0
4G2A0GO67_mono_0134,5,5,5,5,0
4G2A0GO67_mono_0135,8,8,8,8,0
4G2A0GO67_mono_0136,3,3,3,3,0
4G2A0GO67_mono_0137,3,3,3,3,0
4G2A0GO67_mono_0138,4,4,4,4,0
4G2A0GO67_mono_0139,7,7,7,7,0
4G2A0GO67_mono_0140,4,4,4,4,0
4G2A0GO67_mono_0141,6,6,6,6,0
4G2A0GO67_mono_0142,4,4,4,4,0
4G2A0GO67_mono_0143,4,4,4,4,0
4G2A0GO67_mono_0144,3,3,3,3,0
4G2A0GO67_mono_0145,7,7,7,7,0
4G2A0GO67_mono_0146,7,7,7,7,0
4G2A0GO67_mono_0147,7,7,7,7,0
4G2A0GO67_mono_0148,6,6,6,6,0
4G2A0GO67_mono_0149,2,2,2,2,0
4G2A0GO67_mono_0150,2,2,2,2,0
4G2A0GO67_mono_0151,5,5,5,5,0
4G2A0GO67_mono_0152,6,6,6,6,0
4G2A0GO67_mono_0153,6,6,6,6,0
4G2A0GO67_mono_0154,8,8,8,8,0
4G2A0GO67_mono_0155,8,8,8,8,0
4G2A0GO67_mono_0156,2,2,2,2,0
4G2A0GO67_mono_0157,3,3,3,3,0
4G2A0GO67_mono_0158,3,3,3,3,0
4G2A0GO67_mono_0159,5,5,5,5,0
4G2A0GO67_mono_0160,5,5,5,5,0
4G2A0GO67_mono_0161,8,8,8,8,0
4G2A0GO67_mono_0162,5,5,5,5,0
4G2A0GO67_mono_0163,6,6,6,6,0
4G2A0GO67_mono_0164,8,8,8,8,0
4G2A0GO67_mono_0165,5,5,5,5,0
4G2A0GO67_mono_0166,5,5,5,5,0
4G2A0GO67_mono_0167,2,2,2,2,0
4G2A0GO67_mono_0168,4,4,4,4,0
4G2A0GO67_mono_0169,5,5,5,5,0
4G2A0GO67_mono_0170,3,3,3,3,0
4G2A0GO67_mono_0171,8,8,8,8,0
4G2A0GO67_mono_0172,3,3,3,3,0
4G2A0GO67_mono_0173,2,2,2,2,0
4G2A0GO67_mono_0174,4,4,4,4,0
4G2A0GO67_mono_0175,6,6,6,6,0
4G2A0GO67_mono_0176,5,5,5,5,0
4G2A0GO67_mono_0177,7,7,7,7,0
4G2A0GO67_mono_0178,4,4,4,4,0
4G2A0GO67_mono_0179,6,6,6,6,0
4G2A0GO67_mono_0180,4,4,4,4,0
4G2A0GO67_mono_0181,7,7,7,7,0
4G2A0GO67_mono_0182,7,7,7,7,0
4G2A0GO67_mono_0183,8,8,8,8,0
4G2A0GO67_mono_0184,7,7,7,7,0
4G2A0GO67_mono_0185,3,3,3,3,0
4G2A0GO67_mono_0186,8,8,8,8,0
4G2A0GO67_mono_0187,8,8,8,8,0
4G2A0GO67_mono_0188,6,6,6,6,0
4G2A0GO67_mono_0189,6,6,6,6,0
4G2A0GO67_mono_0190,4,4,4,4,0
4G2A0GO67_mono_0191,4,4,4,4,0
4G2A0GO67_mono_0192,3,3,3,3,0
4HZ823KRH_mono_0001,2,2,2,2,0
4HZ823KRH_mono_0002,1,1,1,1,0
4HZ823KRH_mono_0003,3,3,3,3,0
4HZ823KRH_mono_0004,3,3,3,3,0
4HZ823KRH_mono_0005,2,2,2,2,0
4HZ823KRH_mono_0006,3,3,3,3,0
4HZ823KRH_mono_0007,1,1,1,1,0
4HZ823KRH_mono_0008,1,1,1,1,0
4HZ823KRH_mono_0009,3,3,3,3,0
4HZ823KRH_mono_0010,5,5,5,5,0
4HZ823KRH_mono_0011,7,7,7,7,0
4HZ823KRH_mono_0012,7,7,7,7,0
4HZ823KRH_mono_0013,6,6,6,6,0
4HZ823KRH_mono_0014,2,2,2,2,0
4HZ823KRH_mono_0015,7,7,7,7,0
4HZ823KRH_mono_0016,1,1,1,1,0
4HZ823KRH_mono_0017,1,1,1,1,0
4HZ823KRH_mono_0018,2,2,2,2,0
4HZ823KRH_mono_0019,2,2,2,2,0
4HZ823KRH_mono_0020,5,5,5,5,0
4HZ823KRH_mono_0021,2,2,2,2,0
4HZ823KRH_mono_0022,1,1,1,1,0
4HZ823KRH_mono_0023,1,1,1,1,0
4HZ823KRH_mono_0024,1,1,1,1,0
4HZ823KRH_mono_0025,1,1,1,1,0
4HZ823KRH_mono_0026,1,1,1,1,0
4HZ823KRH_mono_0027,1,1,1,1,0
4HZ823KRH_mono_0028,5,5,5,5,0
4HZ823KRH_mono_0029,1,1,1,1,0
4HZ823KRH_mono_0030,1,1,1,1,0
4HZ823KRH_mono_0031,1,1,1,1,0
4HZ823KRH_mono_0032,6,6,6,6,0
4HZ823KRH_mono_0033,2,2,2,2,0
4HZ823KRH_mono_0034,2,2,2,2,0
4HZ823KRH_mono_0035,3,3,3,3,0
4HZ823KRH_mono_0036,1,1,1,1,0
4HZ823KRH_mono_0037,1,1,1,1,0
4HZ823KRH_mono_0038,1,1,1,1,0
4HZ823KRH_mono_0039,6,6,6,6,0
4HZ823KRH_mono_0040,4,4,4,4,0
4HZ823KRH_mono_0041,3,3,3,3,0
4HZ823KRH_mono_0042,3,3,3,3,0
4HZ823KRH_mono_0043,3,3,3,3,0
4HZ823KRH_mono_0044,4,4,4,4,0
4HZ823KRH_mono_0045,2,2,2,2,0
4HZ823KRH_mono_0046,2,2,2,2,0
4HZ823KRH_mono_0047,1,1,1,1,0
4HZ823KRH_mono_0048,7,7,7,7,0
4HZ823KRH_mono_0049,3,3,3,3,0
4HZ823KRH_mono_0050,3,3,3,3,0
4HZ823KRH_mono_0051,5,5,5,5,0
4HZ823KRH_mono_0052,5,5,5,5,0
4HZ823KRH_mono_0053,1,1,1,1,0
4HZ823KRH_mono_0054,3,3,3,3,0
4HZ823KRH_mono_0055,1,1,1,1,0
4HZ823KRH_mono_0056,2,2,2,2,0
4HZ823KRH_mono_0057,1,1,1,1,0
4HZ823KRH_mono_0058,1,1,1,1,0
4HZ823KRH_mono_0059,2,2,2,2,0
4HZ823KRH_mono_0060,1,1,1,1,0
4HZ823KRH_mono_0061,1,1,1,1,0
4HZ823KRH_mono_0062,6,6,6,6,0
4HZ823KRH_mono_0063,6,6,6,6,0
4HZ823KRH_mono_0064,1,1,1,1,0
4HZ823KRH_mono_0065,4,4,4,4,0
4HZ823KRH_mono_0066,7,7,7,7,0
4HZ823KRH_mono_0067,2,2,2,2,0
4HZ823KRH_mono_0068,2,2,2,2,0
4HZ823KRH_mono_0069,7,7,7,7,0
4HZ823KRH_mono_0070,2,2,2,2,0
4HZ823KRH_mono_0071,6,6,6,6,0
4HZ823KRH_mono_0072,1,1,1,1,0
4HZ823KRH_mono_0073,2,2,2,2,0
4HZ823KRH_mono_0074,1,1,1,1,0
4HZ823KRH_mono_0075,4,4,4,4,0
4HZ823KRH_mono_0076,1,1,1,1,0
4HZ823KRH_mono_0077,4,4,4,4,0
4HZ823KRH_mono_0078,1,1,1,1,0
4HZ823KRH_mono_0079,1,1,1,1,0
4HZ823KRH_mono_0080,1,1,1,1,0
4HZ823KRH_mono_0081,2,2,2,2,0
4HZ823KRH_mono_0082,4,4,4,4,0
4HZ823KRH_mono_0083,1,1,1,1,0
4HZ823KRH_mono_0084,1,1,1,1,0
4HZ823KRH_mono_0085,1,1,1,1,0
4HZ823KRH_mono_0086,6,6,6,6,0
4HZ823KRH_mono_0087,2,2,2,2,0
4HZ823KRH_mono_0088,1,1,1,1,0
4HZ823KRH_mono_0089,4,4,4,4,0
4HZ823KRH_mono_0090,1,1,1,1,0
4HZ823KRH_mono_0091,3,3,3,3,0
4HZ823KRH_mono_0092,2,2,2,2,0
4HZ823KRH_mono_0093,3,3,3,3,0
4HZ823KRH_mono_0094,1,1,1,1,0
4HZ823KRH_mono_0095,4,4,4,4,0
4HZ823KRH_mono_0096,4,4,4,4,0
4HZ823KRH_mono_0097,3,3,3,3,0
4HZ823KRH_mono_0098,2,2,2,2,0
4HZ823KRH_mono_0099,6,6,6,6,0
4HZ823KRH_mono_0100,2,2,2,2,0
4HZ823KRH_mono_0101,1,1,1,1,0
4HZ823KRH_mono_0102,4,4,4,4,0
4HZ823KRH_mono_0103,2,2,2,2,0
4HZ823KRH_mono_0104,1,1,1,1,0
4HZ823KRH_mono_0105,5,5,5,5,0
4HZ823KRH_mono_0106,3,3,3,3,0
4HZ823KRH_mono_0107,6,6,6,6,0
4HZ823KRH_mono_0108,1,1,1,1,0
4HZ823KRH_mono_0109,1,1,1,1,0
4HZ823KRH_mono_0110,5,5,5,5,0
4HZ823KRH_mono_0111,2,2,2,2,0
4HZ823KRH_mono_0112,1,1,1,1,0
4HZ823KRH_mono_0113,5,5,5,5,0
4HZ823KRH_mono_0114,1,1,1,1,0
4HZ823KRH_mono_0115,4,4,4,4,0
4HZ823KRH_mono_0116,3,3,3,3,0
4HZ823KRH_mono_0117,5,5,5,5,0
4HZ823KRH_mono_0118,1,1,1,1,0
4HZ823KRH_mono_0119,5,5,5,5,0
4HZ823KRH_mono_0120,2,2,2,2,0
4HZ823KRH_mono_0121,1,1,1,1,0
4HZ823KRH_mono_0122,4,4,4,4,0
4HZ823KRH_mono_0123,2,2,2,2,0
4HZ823KRH_mono_0124,3,3,3,3,0
4HZ823KRH_mono_0125,1,1,1,1,0
4HZ823KRH_mono_0126,6,6,6,6,0
4HZ823KRH_mono_0127,1,1,1,1,0
4HZ823KRH_mono_0128,1,1,1,1,0
4HZ823KRH_mono_0129,2,2,2,2,0
4HZ823KRH_mono_0130,2,2,2,2,0
4HZ823KRH_mono_0131,1,1,1,1,0
4HZ823KRH_mono_0132,3,3,3,3,0
4HZ823KRH_mono_0133,2,2,2,2,0
4HZ823KRH_mono_0134,2,2,2,2,0
4HZ823KRH_mono_0135,5,5,5,5,0
4HZ823KRH_mono_0136,1,1,1,1,0
4HZ823KRH_mono_0137,1,1,1,1,0
4HZ823KRH_mono_0138,2,2,2,2,0
4HZ823KRH_mono_0139,4,4,4,4,0
4HZ823KRH_mono_0140,2,2,2,2,0
4HZ823KRH_mono_0141,3,3,3,3,0
4HZ823KRH_mono_0142,4,4,4,4,0
4HZ823KRH_mono_0143,1,1,1,1,0
4HZ823KRH_mono_0144,7,7,7,7,0
4HZ823KRH_mono_0145,1,1,1,1,0
4HZ823KRH_mono_0146,6,6,6,6,0
4HZ823KRH_mono_0147,4,4,4,4,0
4HZ823KRH_mono_0148,4,4,4,4,0
4HZ823KRH_mono_0149,1,1,1,1,0
4HZ823KRH_mono_0150,1,1,1,1,0
4HZ823KRH_mono_0151,1,1,1,1,0
4HZ823KRH_mono_0152,1,1,1,1,0
4HZ823KRH_mono_0153,1,1,1,1,0
4HZ823KRH_mono_0154,4,4,4,4,0
4HZ823KRH_mono_0155,2,2,2,2,0
4HZ823KRH_mono_0156,4,4,4,4,0
4HZ823KRH_mono_0157,1,1,1,1,0
4HZ823KRH_mono_0158,1,1,1,1,0
4HZ823KRH_mono_0159,2,2,2,2,0
4HZ823KRH_mono_0160,1,1,1,1,0
4HZ823KRH_mono_0161,6,6,6,6,0
4HZ823KRH_mono_0162,2,2,2,2,0
