file,label,group,color,number
TYSJ69FW5_mono_0140.wav,AH,3,Black,5690
TYSJ69FW5_mono_0141.wav,AH,3,Black,5691
TYSJ69FW5_mono_0142.wav,IH,11,Teal,5692
TYSJ69FW5_mono_0143.wav,UW,17,Cyan,5693
TYSJ69FW5_mono_0144.wav,AY,7,Magenta,5694
TYSJ69FW5_mono_0145.wav,AA,1,Red,5695
TYSJ69FW5_mono_0146.wav,AH,3,Black,5696
TYSJ69FW5_mono_0147.wav,UW,17,Cyan,5697
TYSJ69FW5_mono_0148.wav,ER,9,Lime,5698
TYSJ69FW5_mono_0149.wav,IH,11,Teal,5699
TYSJ69FW5_mono_0150.wav,UW,17,Cyan,5700
TYSJ69FW5_mono_0151.wav,UW,17,Cyan,5701
TYSJ69FW5_mono_0152.wav,AY,7,Magenta,5702
TYSJ69FW5_mono_0153.wav,IH,11,Teal,5703
TYSJ69FW5_mono_0154.wav,AH,3,Black,5704
TYSJ69FW5_mono_0155.wav,AH,3,Black,5705
TYSJ69FW5_mono_0156.wav,AW,5,Olive,5706
TYSJ69FW5_mono_0157.wav,AH,3,Black,5707
TYSJ69FW5_mono_0158.wav,EH,8,Black,5708
TYSJ69FW5_mono_0159.wav,AE,2,Blue,5709
TYSJ69FW5_mono_0160.wav,AH,3,Black,5710
TYSJ69FW5_mono_0161.wav,IY,13,Pink,5711
TYSJ69FW5_mono_0162.wav,AY,7,Magenta,5712
TYSJ69FW5_mono_0163.wav,AE,2,Blue,5713
TYSJ69FW5_mono_0164.wav,ER,9,Lime,5714
TYSJ69FW5_mono_0165.wav,AH,3,Black,5715
TYSJ69FW5_mono_0166.wav,IY,13,Pink,5716
TYSJ69FW5_mono_0167.wav,IH,11,Teal,5717
TYSJ69FW5_mono_0168.wav,AH,3,Black,5718
TYSJ69FW5_mono_0169.wav,AH,3,Black,5719
TYSJ69FW5_mono_0170.wav,IY,13,Pink,5720
TYSJ69FW5_mono_0171.wav,AE,2,Blue,5721
TYSJ69FW5_mono_0172.wav,AA,1,Red,5722
TYSJ69FW5_mono_0173.wav,AH,3,Black,5723
TYSJ69FW5_mono_0174.wav,EH,8,Black,5724
TYSJ69FW5_mono_0175.wav,OW,14,Maroon,5725
TYSJ69FW5_mono_0176.wav,EH,8,Black,5726
TYSJ69FW5_mono_0177.wav,AH,3,Black,5727
TYSJ69FW5_mono_0178.wav,IH,11,Teal,5728
TYSJ69FW5_mono_0179.wav,AH,3,Black,5729
TYSJ69FW5_mono_0180.wav,AW,5,Olive,5730
TYSJ69FW5_mono_0181.wav,AY,7,Magenta,5731
TYSJ69FW5_mono_0182.wav,IH,11,Teal,5732
TYSJ69FW5_mono_0183.wav,AO,4,Green,5733
TYSJ69FW5_mono_0184.wav,AA,1,Red,5734
TYSJ69FW5_mono_0185.wav,AH,3,Black,5735
TYSJ69FW5_mono_0186.wav,IY,13,Pink,5736
TYSJ69FW5_mono_0187.wav,AA,1,Red,5737
TYSJ69FW5_mono_0188.wav,AH,3,Black,5738
TYSJ69FW5_mono_0189.wav,ER,9,Lime,5739
VIOLAGOD7_mono_0001.wav,OW,14,Maroon,5740
VIOLAGOD7_mono_0002.wav,IH,11,Teal,5741
VIOLAGOD7_mono_0003.wav,AO,4,Green,5742
VIOLAGOD7_mono_0004.wav,IH,11,Teal,5743
VIOLAGOD7_mono_0005.wav,AY,7,Magenta,5744
VIOLAGOD7_mono_0006.wav,OW,14,Maroon,5745
VIOLAGOD7_mono_0007.wav,AH,3,Black,5746
VIOLAGOD7_mono_0008.wav,EY,10,Purple,5747
VIOLAGOD7_mono_0009.wav,IH,11,Teal,5748
VIOLAGOD7_mono_0010.wav,IY,13,Pink,5749
VIOLAGOD7_mono_0011.wav,IY,13,Pink,5750
VIOLAGOD7_mono_0012.wav,AH,3,Black,5751
VIOLAGOD7_mono_0013.wav,IY,13,Pink,5752
VIOLAGOD7_mono_0014.wav,AH,3,Black,5753
VIOLAGOD7_mono_0015.wav,AY,7,Magenta,5754
VIOLAGOD7_mono_0016.wav,OW,14,Maroon,5755
VIOLAGOD7_mono_0017.wav,AA,1,Red,5756
VIOLAGOD7_mono_0018.wav,AH,3,Black,5757
VIOLAGOD7_mono_0019.wav,EH,8,Black,5758
VIOLAGOD7_mono_0020.wav,ER,9,Lime,5759
VIOLAGOD7_mono_0021.wav,EY,10,Purple,5760
VIOLAGOD7_mono_0022.wav,AA,1,Red,5761
VIOLAGOD7_mono_0023.wav,AY,7,Magenta,5762
VIOLAGOD7_mono_0024.wav,AY,7,Magenta,5763
VIOLAGOD7_mono_0025.wav,AH,3,Black,5764
VIOLAGOD7_mono_0026.wav,AH,3,Black,5765
VIOLAGOD7_mono_0027.wav,IH,11,Teal,5766
VIOLAGOD7_mono_0028.wav,AE,2,Blue,5767
VIOLAGOD7_mono_0029.wav,AA,1,Red,5768
VIOLAGOD7_mono_0030.wav,AH,3,Black,5769
VIOLAGOD7_mono_0031.wav,AE,2,Blue,5770
VIOLAGOD7_mono_0032.wav,AH,3,Black,5771
VIOLAGOD7_mono_0033.wav,EH,8,Black,5772
VIOLAGOD7_mono_0034.wav,ER,9,Lime,5773
VIOLAGOD7_mono_0035.wav,ER,9,Lime,5774
VIOLAGOD7_mono_0036.wav,AE,2,Blue,5775
VIOLAGOD7_mono_0037.wav,EH,8,Black,5776
VIOLAGOD7_mono_0038.wav,IH,11,Teal,5777
VIOLAGOD7_mono_0039.wav,AW,5,Olive,5778
VIOLAGOD7_mono_0040.wav,AY,7,Magenta,5779
VIOLAGOD7_mono_0041.wav,UH,16,Silver,5780
VIOLAGOD7_mono_0042.wav,IH,11,Teal,5781
VIOLAGOD7_mono_0043.wav,AY,7,Magenta,5782
VIOLAGOD7_mono_0044.wav,AE,2,Blue,5783
VIOLAGOD7_mono_0045.wav,EY,10,Purple,5784
VIOLAGOD7_mono_0046.wav,AH,3,Black,5785
VIOLAGOD7_mono_0047.wav,UW,17,Cyan,5786
VIOLAGOD7_mono_0048.wav,EY,10,Purple,5787
VIOLAGOD7_mono_0049.wav,AE,2,Blue,5788
VIOLAGOD7_mono_0050.wav,EY,10,Purple,5789
VIOLAGOD7_mono_0051.wav,EH,8,Black,5790
VIOLAGOD7_mono_0052.wav,AH,3,Black,5791
VIOLAGOD7_mono_0053.wav,IH,11,Teal,5792
VIOLAGOD7_mono_0054.wav,AW,5,Olive,5793
VIOLAGOD7_mono_0055.wav,AH,3,Black,5794
VIOLAGOD7_mono_0056.wav,EY,10,Purple,5795
VIOLAGOD7_mono_0057.wav,ER,9,Lime,5796
VIOLAGOD7_mono_0058.wav,AA,1,Red,5797
VIOLAGOD7_mono_0059.wav,AY,7,Magenta,5798
VIOLAGOD7_mono_0060.wav,AA,1,Red,5799
VIOLAGOD7_mono_0061.wav,AY,7,Magenta,5800
VIOLAGOD7_mono_0062.wav,AH,3,Black,5801
VIOLAGOD7_mono_0063.wav,ER,9,Lime,5802
VIOLAGOD7_mono_0064.wav,AO,4,Green,5803
VIOLAGOD7_mono_0065.wav,AE,2,Blue,5804
VIOLAGOD7_mono_0066.wav,AH,3,Black,5805
VIOLAGOD7_mono_0067.wav,OW,14,Maroon,5806
VIOLAGOD7_mono_0068.wav,IH,11,Teal,5807
VIOLAGOD7_mono_0069.wav,EY,10,Purple,5808
VIOLAGOD7_mono_0070.wav,AH,3,Black,5809
VIOLAGOD7_mono_0071.wav,AH,3,Black,5810
VIOLAGOD7_mono_0072.wav,AO,4,Green,5811
VIOLAGOD7_mono_0073.wav,AH,3,Black,5812
VIOLAGOD7_mono_0074.wav,UW,17,Cyan,5813
VIOLAGOD7_mono_0075.wav,AH,3,Black,5814
VIOLAGOD7_mono_0076.wav,EY,10,Purple,5815
VIOLAGOD7_mono_0077.wav,ER,9,Lime,5816
VIOLAGOD7_mono_0078.wav,AW,5,Olive,5817
VIOLAGOD7_mono_0079.wav,OW,14,Maroon,5818
VIOLAGOD7_mono_0080.wav,AE,2,Blue,5819
VIOLAGOD7_mono_0081.wav,IH,11,Teal,5820
VIOLAGOD7_mono_0082.wav,OW,14,Maroon,5821
VIOLAGOD7_mono_0083.wav,AH,3,Black,5822
VIOLAGOD7_mono_0084.wav,EY,10,Purple,5823
VIOLAGOD7_mono_0085.wav,EH,8,Black,5824
VIOLAGOD7_mono_0086.wav,ER,9,Lime,5825
VIOLAGOD7_mono_0087.wav,IY,13,Pink,5826
VIOLAGOD7_mono_0088.wav,AY,7,Magenta,5827
VIOLAGOD7_mono_0089.wav,AE,2,Blue,5828
VIOLAGOD7_mono_0090.wav,AE,2,Blue,5829
VIOLAGOD7_mono_0091.wav,IH,11,Teal,5830
VIOLAGOD7_mono_0092.wav,AH,3,Black,5831
VIOLAGOD7_mono_0093.wav,AE,2,Blue,5832
VIOLAGOD7_mono_0094.wav,UW,17,Cyan,5833
VIOLAGOD7_mono_0095.wav,AY,7,Magenta,5834
VIOLAGOD7_mono_0096.wav,UH,16,Silver,5835
VIOLAGOD7_mono_0097.wav,AH,3,Black,5836
VIOLAGOD7_mono_0098.wav,IY,13,Pink,5837
VIOLAGOD7_mono_0099.wav,IH,11,Teal,5838
VIOLAGOD7_mono_0100.wav,AH,3,Black,5839
VIOLAGOD7_mono_0101.wav,IH,11,Teal,5840
VIOLAGOD7_mono_0102.wav,OW,14,Maroon,5841
VIOLAGOD7_mono_0103.wav,OW,14,Maroon,5842
VIOLAGOD7_mono_0104.wav,AY,7,Magenta,5843
VIOLAGOD7_mono_0105.wav,OW,14,Maroon,5844
VIOLAGOD7_mono_0106.wav,AE,2,Blue,5845
VIOLAGOD7_mono_0107.wav,OW,14,Maroon,5846
VIOLAGOD7_mono_0108.wav,ER,9,Lime,5847
VIOLAGOD7_mono_0109.wav,EH,8,Black,5848
VIOLAGOD7_mono_0110.wav,EY,10,Purple,5849
VIOLAGOD7_mono_0111.wav,ER,9,Lime,5850
VIOLAGOD7_mono_0112.wav,AE,2,Blue,5851
VIOLAGOD7_mono_0113.wav,IH,11,Teal,5852
VIOLAGOD7_mono_0114.wav,IH,11,Teal,5853
VIOLAGOD7_mono_0115.wav,IH,11,Teal,5854
VIOLAGOD7_mono_0116.wav,OW,14,Maroon,5855
VIOLAGOD7_mono_0117.wav,AH,3,Black,5856
VIOLAGOD7_mono_0118.wav,AE,2,Blue,5857
VIOLAGOD7_mono_0119.wav,IH,11,Teal,5858
VIOLAGOD7_mono_0120.wav,EH,8,Black,5859
VIOLAGOD7_mono_0121.wav,AA,1,Red,5860
VIOLAGOD7_mono_0122.wav,IY,13,Pink,5861
VIOLAGOD7_mono_0123.wav,AW,5,Olive,5862
VIOLAGOD7_mono_0124.wav,AE,2,Blue,5863
VIOLAGOD7_mono_0125.wav,AY,7,Magenta,5864
VIOLAGOD7_mono_0126.wav,AE,2,Blue,5865
VIOLAGOD7_mono_0127.wav,AH,3,Black,5866
VIOLAGOD7_mono_0128.wav,UW,17,Cyan,5867
VIOLAGOD7_mono_0129.wav,AY,7,Magenta,5868
VIOLAGOD7_mono_0130.wav,AH,3,Black,5869
VIOLAGOD7_mono_0131.wav,EY,10,Purple,5870
VIOLAGOD7_mono_0132.wav,IY,13,Pink,5871
VIOLAGOD7_mono_0133.wav,EH,8,Black,5872
VIOLAGOD7_mono_0134.wav,EY,10,Purple,5873
VIOLAGOD7_mono_0135.wav,AY,7,Magenta,5874
VIOLAGOD7_mono_0136.wav,AA,1,Red,5875
VIOLAGOD7_mono_0137.wav,ER,9,Lime,5876
VIOLAGOD7_mono_0138.wav,AH,3,Black,5877
VIOLAGOD7_mono_0139.wav,AH,3,Black,5878
VIOLAGOD7_mono_0140.wav,IH,11,Teal,5879
VIOLAGOD7_mono_0141.wav,UW,17,Cyan,5880
VIOLAGOD7_mono_0142.wav,AY,7,Magenta,5881
VIOLAGOD7_mono_0143.wav,AH,3,Black,5882
VIOLAGOD7_mono_0144.wav,UW,17,Cyan,5883
VIOLAGOD7_mono_0145.wav,ER,9,Lime,5884
VIOLAGOD7_mono_0146.wav,EH,8,Black,5885
VIOLAGOD7_mono_0147.wav,IH,11,Teal,5886
VIOLAGOD7_mono_0148.wav,UW,17,Cyan,5887
VIOLAGOD7_mono_0149.wav,UW,17,Cyan,5888
VIOLAGOD7_mono_0150.wav,AH,3,Black,5889
VIOLAGOD7_mono_0151.wav,AW,5,Olive,5890
VIOLAGOD7_mono_0152.wav,AH,3,Black,5891
VIOLAGOD7_mono_0153.wav,EH,8,Black,5892
VIOLAGOD7_mono_0154.wav,AH,3,Black,5893
VIOLAGOD7_mono_0155.wav,AH,3,Black,5894
VIOLAGOD7_mono_0156.wav,AH,3,Black,5895
VIOLAGOD7_mono_0157.wav,IY,13,Pink,5896
VIOLAGOD7_mono_0158.wav,AY,7,Magenta,5897
VIOLAGOD7_mono_0159.wav,AE,2,Blue,5898
VIOLAGOD7_mono_0160.wav,AH,3,Black,5899
VIOLAGOD7_mono_0161.wav,ER,9,Lime,5900
VIOLAGOD7_mono_0162.wav,AH,3,Black,5901
VIOLAGOD7_mono_0163.wav,IY,13,Pink,5902
VIOLAGOD7_mono_0164.wav,AH,3,Black,5903
VIOLAGOD7_mono_0165.wav,IY,13,Pink,5904
VIOLAGOD7_mono_0166.wav,AH,3,Black,5905
VIOLAGOD7_mono_0167.wav,AA,1,Red,5906
VIOLAGOD7_mono_0168.wav,AH,3,Black,5907
VIOLAGOD7_mono_0169.wav,EH,8,Black,5908
VIOLAGOD7_mono_0170.wav,OW,14,Maroon,5909
VIOLAGOD7_mono_0171.wav,UW,17,Cyan,5910
VIOLAGOD7_mono_0172.wav,IH,11,Teal,5911
VIOLAGOD7_mono_0173.wav,AE,2,Blue,5912
VIOLAGOD7_mono_0174.wav,AH,3,Black,5913
VIOLAGOD7_mono_0175.wav,IH,11,Teal,5914
VIOLAGOD7_mono_0176.wav,AH,3,Black,5915
VIOLAGOD7_mono_0177.wav,AW,5,Olive,5916
VIOLAGOD7_mono_0178.wav,ER,9,Lime,5917
VIOLAGOD7_mono_0179.wav,AY,7,Magenta,5918
VIOLAGOD7_mono_0180.wav,IH,11,Teal,5919
VIOLAGOD7_mono_0181.wav,AO,4,Green,5920
VIOLAGOD7_mono_0182.wav,IH,11,Teal,5921
VIOLAGOD7_mono_0183.wav,AH,3,Black,5922
VIOLAGOD7_mono_0184.wav,AA,1,Red,5923
VIOLAGOD7_mono_0185.wav,IY,13,Pink,5924
VIOLAGOD7_mono_0186.wav,AA,1,Red,5925
VIOLAGOD7_mono_0187.wav,AH,3,Black,5926
VIOLAGOD7_mono_0188.wav,ER,9,Lime,5927
W8C94LK3M_mono_0001.wav,OW,14,Maroon,5928
W8C94LK3M_mono_0002.wav,IH,11,Teal,5929
W8C94LK3M_mono_0003.wav,AO,4,Green,5930
W8C94LK3M_mono_0004.wav,IH,11,Teal,5931
W8C94LK3M_mono_0005.wav,AY,7,Magenta,5932
W8C94LK3M_mono_0006.wav,OW,14,Maroon,5933
W8C94LK3M_mono_0007.wav,AH,3,Black,5934
W8C94LK3M_mono_0008.wav,IY,13,Pink,5935
W8C94LK3M_mono_0009.wav,IY,13,Pink,5936
W8C94LK3M_mono_0010.wav,AH,3,Black,5937
W8C94LK3M_mono_0011.wav,IY,13,Pink,5938
W8C94LK3M_mono_0012.wav,AH,3,Black,5939
W8C94LK3M_mono_0013.wav,AY,7,Magenta,5940
W8C94LK3M_mono_0014.wav,OW,14,Maroon,5941
W8C94LK3M_mono_0015.wav,AA,1,Red,5942
W8C94LK3M_mono_0016.wav,AH,3,Black,5943
W8C94LK3M_mono_0017.wav,EH,8,Black,5944
W8C94LK3M_mono_0018.wav,ER,9,Lime,5945
W8C94LK3M_mono_0019.wav,EY,10,Purple,5946
W8C94LK3M_mono_0020.wav,AA,1,Red,5947
W8C94LK3M_mono_0021.wav,AY,7,Magenta,5948
W8C94LK3M_mono_0022.wav,AY,7,Magenta,5949
W8C94LK3M_mono_0023.wav,AH,3,Black,5950
W8C94LK3M_mono_0024.wav,AH,3,Black,5951
W8C94LK3M_mono_0025.wav,IH,11,Teal,5952
W8C94LK3M_mono_0026.wav,AE,2,Blue,5953
W8C94LK3M_mono_0027.wav,AA,1,Red,5954
W8C94LK3M_mono_0028.wav,AH,3,Black,5955
W8C94LK3M_mono_0029.wav,AE,2,Blue,5956
W8C94LK3M_mono_0030.wav,AH,3,Black,5957
W8C94LK3M_mono_0031.wav,EH,8,Black,5958
W8C94LK3M_mono_0032.wav,ER,9,Lime,5959
W8C94LK3M_mono_0033.wav,ER,9,Lime,5960
W8C94LK3M_mono_0034.wav,IY,13,Pink,5961
W8C94LK3M_mono_0035.wav,IH,11,Teal,5962
W8C94LK3M_mono_0036.wav,EH,8,Black,5963
W8C94LK3M_mono_0037.wav,AW,5,Olive,5964
W8C94LK3M_mono_0038.wav,AH,3,Black,5965
W8C94LK3M_mono_0039.wav,AY,7,Magenta,5966
W8C94LK3M_mono_0040.wav,IH,11,Teal,5967
W8C94LK3M_mono_0041.wav,AY,7,Magenta,5968
W8C94LK3M_mono_0042.wav,AE,2,Blue,5969
W8C94LK3M_mono_0043.wav,EY,10,Purple,5970
W8C94LK3M_mono_0044.wav,AH,3,Black,5971
W8C94LK3M_mono_0045.wav,UW,17,Cyan,5972
W8C94LK3M_mono_0046.wav,EY,10,Purple,5973
W8C94LK3M_mono_0047.wav,AE,2,Blue,5974
W8C94LK3M_mono_0048.wav,EY,10,Purple,5975
W8C94LK3M_mono_0049.wav,AH,3,Black,5976
W8C94LK3M_mono_0050.wav,IH,11,Teal,5977
W8C94LK3M_mono_0051.wav,AH,3,Black,5978
W8C94LK3M_mono_0052.wav,AW,5,Olive,5979
W8C94LK3M_mono_0053.wav,AH,3,Black,5980
W8C94LK3M_mono_0054.wav,EY,10,Purple,5981
W8C94LK3M_mono_0055.wav,ER,9,Lime,5982
W8C94LK3M_mono_0056.wav,AA,1,Red,5983
W8C94LK3M_mono_0057.wav,AY,7,Magenta,5984
W8C94LK3M_mono_0058.wav,AA,1,Red,5985
W8C94LK3M_mono_0059.wav,AY,7,Magenta,5986
W8C94LK3M_mono_0060.wav,AO,4,Green,5987
W8C94LK3M_mono_0061.wav,ER,9,Lime,5988
W8C94LK3M_mono_0062.wav,AO,4,Green,5989
W8C94LK3M_mono_0063.wav,AH,3,Black,5990
W8C94LK3M_mono_0064.wav,AE,2,Blue,5991
W8C94LK3M_mono_0065.wav,AH,3,Black,5992
W8C94LK3M_mono_0066.wav,OW,14,Maroon,5993
W8C94LK3M_mono_0067.wav,IH,11,Teal,5994
W8C94LK3M_mono_0068.wav,EY,10,Purple,5995
W8C94LK3M_mono_0069.wav,AH,3,Black,5996
W8C94LK3M_mono_0070.wav,AH,3,Black,5997
W8C94LK3M_mono_0071.wav,AO,4,Green,5998
W8C94LK3M_mono_0072.wav,UW,17,Cyan,5999
W8C94LK3M_mono_0073.wav,AH,3,Black,6000
W8C94LK3M_mono_0074.wav,EY,10,Purple,6001
W8C94LK3M_mono_0075.wav,ER,9,Lime,6002
W8C94LK3M_mono_0076.wav,AW,5,Olive,6003
W8C94LK3M_mono_0077.wav,AH,3,Black,6004
W8C94LK3M_mono_0078.wav,OW,14,Maroon,6005
W8C94LK3M_mono_0079.wav,AH,3,Black,6006
W8C94LK3M_mono_0080.wav,AE,2,Blue,6007
W8C94LK3M_mono_0081.wav,IH,11,Teal,6008
W8C94LK3M_mono_0082.wav,OW,14,Maroon,6009
W8C94LK3M_mono_0083.wav,AH,3,Black,6010
W8C94LK3M_mono_0084.wav,EY,10,Purple,6011
W8C94LK3M_mono_0085.wav,EH,8,Black,6012
W8C94LK3M_mono_0086.wav,ER,9,Lime,6013
W8C94LK3M_mono_0087.wav,IY,13,Pink,6014
W8C94LK3M_mono_0088.wav,AY,7,Magenta,6015
W8C94LK3M_mono_0089.wav,AE,2,Blue,6016
W8C94LK3M_mono_0090.wav,AE,2,Blue,6017
W8C94LK3M_mono_0091.wav,AH,3,Black,6018
W8C94LK3M_mono_0092.wav,AE,2,Blue,6019
W8C94LK3M_mono_0093.wav,UW,17,Cyan,6020
W8C94LK3M_mono_0094.wav,AY,7,Magenta,6021
W8C94LK3M_mono_0095.wav,UH,16,Silver,6022
W8C94LK3M_mono_0096.wav,AH,3,Black,6023
W8C94LK3M_mono_0097.wav,IY,13,Pink,6024
W8C94LK3M_mono_0098.wav,IH,11,Teal,6025
W8C94LK3M_mono_0099.wav,AH,3,Black,6026
W8C94LK3M_mono_0100.wav,IH,11,Teal,6027
W8C94LK3M_mono_0101.wav,OW,14,Maroon,6028
W8C94LK3M_mono_0102.wav,OW,14,Maroon,6029
W8C94LK3M_mono_0103.wav,AY,7,Magenta,6030
W8C94LK3M_mono_0104.wav,OW,14,Maroon,6031
W8C94LK3M_mono_0105.wav,AH,3,Black,6032
W8C94LK3M_mono_0106.wav,OW,14,Maroon,6033
W8C94LK3M_mono_0107.wav,ER,9,Lime,6034
W8C94LK3M_mono_0108.wav,ER,9,Lime,6035
W8C94LK3M_mono_0109.wav,AH,3,Black,6036
W8C94LK3M_mono_0110.wav,EY,10,Purple,6037
W8C94LK3M_mono_0111.wav,ER,9,Lime,6038
W8C94LK3M_mono_0112.wav,AE,2,Blue,6039
W8C94LK3M_mono_0113.wav,IH,11,Teal,6040
W8C94LK3M_mono_0114.wav,IH,11,Teal,6041
W8C94LK3M_mono_0115.wav,IH,11,Teal,6042
W8C94LK3M_mono_0116.wav,OW,14,Maroon,6043
W8C94LK3M_mono_0117.wav,AH,3,Black,6044
W8C94LK3M_mono_0118.wav,UW,17,Cyan,6045
W8C94LK3M_mono_0119.wav,EH,8,Black,6046
W8C94LK3M_mono_0120.wav,AA,1,Red,6047
W8C94LK3M_mono_0121.wav,IY,13,Pink,6048
W8C94LK3M_mono_0122.wav,OW,14,Maroon,6049
W8C94LK3M_mono_0123.wav,AW,5,Olive,6050
W8C94LK3M_mono_0124.wav,AE,2,Blue,6051
W8C94LK3M_mono_0125.wav,AY,7,Magenta,6052
W8C94LK3M_mono_0126.wav,AE,2,Blue,6053
W8C94LK3M_mono_0127.wav,ER,9,Lime,6054
W8C94LK3M_mono_0128.wav,AH,3,Black,6055
W8C94LK3M_mono_0129.wav,UW,17,Cyan,6056
W8C94LK3M_mono_0130.wav,AY,7,Magenta,6057
W8C94LK3M_mono_0131.wav,AH,3,Black,6058
W8C94LK3M_mono_0132.wav,IH,11,Teal,6059
W8C94LK3M_mono_0133.wav,EY,10,Purple,6060
W8C94LK3M_mono_0134.wav,IY,13,Pink,6061
W8C94LK3M_mono_0135.wav,EH,8,Black,6062
W8C94LK3M_mono_0136.wav,EY,10,Purple,6063
W8C94LK3M_mono_0137.wav,AY,7,Magenta,6064
W8C94LK3M_mono_0138.wav,AA,1,Red,6065
W8C94LK3M_mono_0139.wav,ER,9,Lime,6066
W8C94LK3M_mono_0140.wav,AH,3,Black,6067
W8C94LK3M_mono_0141.wav,AH,3,Black,6068
W8C94LK3M_mono_0142.wav,AH,3,Black,6069
W8C94LK3M_mono_0143.wav,IH,11,Teal,6070
W8C94LK3M_mono_0144.wav,UW,17,Cyan,6071
W8C94LK3M_mono_0145.wav,AY,7,Magenta,6072
W8C94LK3M_mono_0146.wav,AH,3,Black,6073
W8C94LK3M_mono_0147.wav,UW,17,Cyan,6074
W8C94LK3M_mono_0148.wav,ER,9,Lime,6075
W8C94LK3M_mono_0149.wav,EH,8,Black,6076
W8C94LK3M_mono_0150.wav,IH,11,Teal,6077
W8C94LK3M_mono_0151.wav,UW,17,Cyan,6078
W8C94LK3M_mono_0152.wav,UW,17,Cyan,6079
W8C94LK3M_mono_0153.wav,AY,7,Magenta,6080
W8C94LK3M_mono_0154.wav,IH,11,Teal,6081
W8C94LK3M_mono_0155.wav,AH,3,Black,6082
W8C94LK3M_mono_0156.wav,AH,3,Black,6083
W8C94LK3M_mono_0157.wav,AW,5,Olive,6084
W8C94LK3M_mono_0158.wav,AH,3,Black,6085
W8C94LK3M_mono_0159.wav,EH,8,Black,6086
W8C94LK3M_mono_0160.wav,AH,3,Black,6087
W8C94LK3M_mono_0161.wav,AH,3,Black,6088
W8C94LK3M_mono_0162.wav,IY,13,Pink,6089
W8C94LK3M_mono_0163.wav,AY,7,Magenta,6090
W8C94LK3M_mono_0164.wav,AE,2,Blue,6091
W8C94LK3M_mono_0165.wav,AH,3,Black,6092
W8C94LK3M_mono_0166.wav,ER,9,Lime,6093
W8C94LK3M_mono_0167.wav,AH,3,Black,6094
W8C94LK3M_mono_0168.wav,IY,13,Pink,6095
W8C94LK3M_mono_0169.wav,IH,11,Teal,6096
W8C94LK3M_mono_0170.wav,AH,3,Black,6097
W8C94LK3M_mono_0171.wav,AH,3,Black,6098
W8C94LK3M_mono_0172.wav,IY,13,Pink,6099
W8C94LK3M_mono_0173.wav,AE,2,Blue,6100
W8C94LK3M_mono_0174.wav,AA,1,Red,6101
W8C94LK3M_mono_0175.wav,AH,3,Black,6102
W8C94LK3M_mono_0176.wav,EH,8,Black,6103
W8C94LK3M_mono_0177.wav,OW,14,Maroon,6104
W8C94LK3M_mono_0178.wav,UW,17,Cyan,6105
W8C94LK3M_mono_0179.wav,IH,11,Teal,6106
W8C94LK3M_mono_0180.wav,AE,2,Blue,6107
W8C94LK3M_mono_0181.wav,AH,3,Black,6108
W8C94LK3M_mono_0182.wav,AH,3,Black,6109
W8C94LK3M_mono_0183.wav,AW,5,Olive,6110
W8C94LK3M_mono_0184.wav,ER,9,Lime,6111
W8C94LK3M_mono_0185.wav,AY,7,Magenta,6112
W8C94LK3M_mono_0186.wav,IH,11,Teal,6113
W8C94LK3M_mono_0187.wav,AO,4,Green,6114
W8C94LK3M_mono_0188.wav,AA,1,Red,6115
W8C94LK3M_mono_0189.wav,AH,3,Black,6116
W8C94LK3M_mono_0190.wav,IY,13,Pink,6117
W8C94LK3M_mono_0191.wav,AA,1,Red,6118
W8C94LK3M_mono_0192.wav,AH,3,Black,6119
W8C94LK3M_mono_0193.wav,ER,9,Lime,6120
WCHU77581_mono_0001.wav,OW,14,Maroon,6121
WCHU77581_mono_0002.wav,IH,11,Teal,6122
WCHU77581_mono_0003.wav,AO,4,Green,6123
WCHU77581_mono_0004.wav,IH,11,Teal,6124
WCHU77581_mono_0005.wav,AY,7,Magenta,6125
WCHU77581_mono_0006.wav,OW,14,Maroon,6126
WCHU77581_mono_0007.wav,AH,3,Black,6127
WCHU77581_mono_0008.wav,EY,10,Purple,6128
WCHU77581_mono_0009.wav,IH,11,Teal,6129
WCHU77581_mono_0010.wav,IY,13,Pink,6130
WCHU77581_mono_0011.wav,IY,13,Pink,6131
WCHU77581_mono_0012.wav,AH,3,Black,6132
WCHU77581_mono_0013.wav,IY,13,Pink,6133
WCHU77581_mono_0014.wav,AH,3,Black,6134
WCHU77581_mono_0015.wav,AY,7,Magenta,6135
WCHU77581_mono_0016.wav,OW,14,Maroon,6136
WCHU77581_mono_0017.wav,AH,3,Black,6137
WCHU77581_mono_0018.wav,EH,8,Black,6138
WCHU77581_mono_0019.wav,ER,9,Lime,6139
WCHU77581_mono_0020.wav,EY,10,Purple,6140
WCHU77581_mono_0021.wav,AA,1,Red,6141
WCHU77581_mono_0022.wav,AY,7,Magenta,6142
WCHU77581_mono_0023.wav,AY,7,Magenta,6143
WCHU77581_mono_0024.wav,AH,3,Black,6144
WCHU77581_mono_0025.wav,AH,3,Black,6145
WCHU77581_mono_0026.wav,IH,11,Teal,6146
WCHU77581_mono_0027.wav,AE,2,Blue,6147
WCHU77581_mono_0028.wav,AA,1,Red,6148
WCHU77581_mono_0029.wav,AH,3,Black,6149
WCHU77581_mono_0030.wav,AE,2,Blue,6150
WCHU77581_mono_0031.wav,AH,3,Black,6151
WCHU77581_mono_0032.wav,EH,8,Black,6152
