e1,e2,e3,e4,e5,e6,e7,e8
456.8,161,139.2,144.5,159.4,358.8,549.8,766.9
243.9,209.7,235,164.2,148.3,181.9,201.2,285.7
121.1,120.4,157,141.3,122.4,139.2,304.7,473.8
124.8,137.4,110.6,98.5,108.6,164.8,257.5,280.4
157.1,284.2,199.7,143.9,374,329,421.6,188
175.6,445.1,392.5,249.7,111.1,96.8,70.4,123
53.8,91.2,60.6,39.4,454.8,647.5,801.7,252.6
68.3,69.7,63.5,68.6,75.3,112.9,139.8,1245.2
283.1,231.3,83.9,88.2,110,558.5,654.7,626.6
384.7,172.5,96.2,101.9,126.8,144.8,135.5,157.9
488.9,176.3,413.8,158.5,109.4,121.7,142.2,183.3
130.6,134,142.7,125.4,257.2,425.8,772.4,973.3
79.4,84.2,81.2,81.3,96,102.5,96.3,93.8
28.3,31.9,30.6,34.4,41.2,49.3,51.5,47.7
138.9,370.6,159.4,81.5,464.1,522.7,618.1,1444.1
40.5,39.6,45.6,59.7,301.9,692.2,826,547.7
34.9,30.3,29.8,37.1,44,71.9,668.6,470.6
124.1,162.6,94.1,80.3,90.8,116.2,111.4,120
279.1,481.8,377.2,78,93.5,81.1,112.7,119.7
165.1,126.1,130.6,112.2,155.7,248.8,557.7,658.4
135.3,146,136.5,235.8,287.8,216.1,388.7,830.8
188.4,144.4,104.2,102,104.6,99.1,93.2,148.4
77.5,83.9,90.8,111.7,133.6,423.7,738.4,832.7
108.4,107.5,105.7,103.6,543,926,592.6,826.7
88.1,271.5,71.5,258.2,672.4,1464.4,1562.3,1492.9
57.8,120.6,78.3,71.7,76,78,90.3,76.7
47.6,68,66.2,62.5,69.3,560.5,708.2,718.5
81.6,88.5,81.1,81.4,128.6,156.4,166,146.3
32.8,36.7,73.6,38.4,38,48.7,43.6,42.5
203.7,61.6,88.7,98.1,103.8,148.8,528.1,810
83.9,73.2,54.6,47.8,55.2,49.7,43.4,699.6
352.8,344.8,151.8,152.7,145.7,131.1,214.4,597.6
113.5,98.8,123.4,108.4,82.3,89.5,98.4,105.3
153.9,105.7,323.4,174.7,87.7,82.7,83,78.7
373.9,393.7,266.3,136.1,164.1,227.1,311.7,209.8
58.1,64.4,80.6,87.9,98.7,244.7,68.6,454.9
227.8,113.2,94.3,96.8,126.7,171.2,112,842
142.7,131,143.3,221.6,177.3,330.8,500.8,713.4
600.2,60.7,138.3,59.4,58,390.6,909.7,752
320.8,313.2,46.2,77.4,134.3,385.6,540.2,903.9
127.2,121.2,108.7,112.8,93.9,98.5,106.2,433
90.7,62.1,45.5,59,89,116.8,186.6,438
107.6,102.3,156.1,145.7,179.9,143.7,128.8,278.6
88.3,66.5,133.3,131.7,238.8,166.8,196.3,164.2
128.3,103.5,166.7,183.8,103.3,80.3,98.3,87
105.4,86.9,120.3,69.6,136.9,227,692.4,871
49.6,48.8,57.6,53.2,57.4,86.2,113.4,109.7
53.5,31.4,37.5,37.7,67.7,75.5,57.4,39.2
222.2,156.2,73.6,83.2,87,89.4,86.4,84
296.8,128.5,63.5,44.2,43,44.4,47.2,394.8
111.6,563.1,180.3,88.9,85.5,85.4,73.1,398.6
61.8,69.2,93,88.5,95.8,141.1,170.8,200.1
109.1,111.9,113.9,122.4,140,216.5,406.8,194
74.1,70.1,62,71.5,92.3,83.1,90,108.7
75.1,51.1,74,181,65.3,63.3,71.3,91.7
205.4,89.3,78.4,70.6,86.6,309.7,1007.1,281.3
108.4,108.5,92.1,111.9,531.8,546.2,771.1,718.2
136.5,140.9,442.7,144.9,111.3,130.6,702.3,543.6
296,456.3,32.7,40.2,51.7,43.3,88.1,261
323.6,245,255.3,273,417.6,670.6,763.6,675.5
43.2,38.4,46.4,61,64,253,327.7,334.3
132.2,264.8,283.1,80.7,97.2,880.1,557.8,649.8
108.1,183.4,167,167,115.6,201.9,288.1,260.5
128.9,143.7,133,150.3,144.6,216.3,254.6,269.7
97.6,634.9,478.5,208.4,132.3,381.6,477.1,566.5
526.6,455.7,463.7,295.1,254.5,333.4,693.7,875
389.7,429.8,374.4,191.9,144.1,162.5,173.6,155.1
160.4,60.4,49.8,55,299.9,704.8,573.1,549.5
168.4,177.3,174,203.5,721.7,1144.9,521.4,365.2
36.3,38.2,40.8,57.7,68.4,109.3,306.9,730.1
10553.9,25.2,34.5,43.7,66.8,194.9,277.8,348.3
61.7,53.3,55.1,694.2,500.8,662.6,95.1,109.8
181.4,143,333.9,475,115.7,146.4,127.4,140.4
484.7,181.7,152.1,173.2,217.5,599.8,800.2,800.8
44.5,39.4,51.7,58,76.1,105.5,150.3,910.1
304,91.9,71,66,51.2,58.5,176.6,748.6
477.4,338.9,130.3,97.7,98.9,98.1,103.8,130
276.7,167.1,92.6,42.6,43.2,47.8,70.8,103.3
95.3,95.4,83.9,196.8,68.8,69.7,73.3,87
24.9,19.1,17.4,41.8,32.9,23.9,39.7,33.3
137.5,132,63.8,65.9,76.5,93.4,272,442.8
55.4,62.9,106.5,144.7,162.3,155.6,158,649.7
954.3,109.6,113.1,140.6,110.2,144.9,156.5,183.1
562.7,264.2,88.8,80,82.9,86.6,107.5,329.5
10334.6,180.9,221.5,588,402.6,258.1,461.5,310.9
10106.5,10115.2,143.2,152.7,606.5,890.1,441.7,303.1
794.6,111.1,96.6,106.8,122.8,126.9,124.5,194.7
476,150.9,123.8,301.4,347.5,483.4,463.4,481.8
247.9,289.4,368.3,381.7,832.6,901.2,919.5,942.2
82,69.9,63.8,117.2,106.8,126.7,133.8,122.5
252.3,87.5,97.1,87.8,89.4,279.1,335.2,201.3
346.2,52.8,57.6,70.4,73.1,96.2,127.7,142.9
460.1,463.7,84.8,112.8,124.8,127.6,138.4,391.9
10155.7,118.7,381.5,286.6,414.3,577.3,933.1,487.5
10088.2,10082.1,186.2,415.7,340.3,167.6,290.7,319.4
631.6,137.3,101,105.8,105.1,108.5,105.2,117.2
658.6,636.3,56,137.4,133.8,151.7,138.2,138.6
214,208.3,164.9,202.8,143.1,300.9,425.1,640.4
43.7,52.7,75.6,87.1,112.3,140.2,336.8,868.8
383.2,316,60.6,72,78.7,86.9,170.5,475.6
64.3,102.8,204.3,219.4,99.3,91.2,81.3,256
68.4,71.3,66.4,73.5,86.1,84.8,115,178
181.4,186.2,249,194.6,354.5,569.7,828.5,451.1
49.2,67.5,87.6,104.8,120.2,398.2,506.9,319.3
458.3,422.7,157.4,110,156.9,483.7,858.8,838.7
53.9,38.6,50.7,45.9,50.2,119.6,261.1,320.3
97.5,70.8,70.1,77.7,98.7,104.5,101.7,134.5
571,402.1,157.6,73.3,76.6,102.2,236.1,277.3
307.8,352.3,178.9,214.1,186.3,181.1,272.7,456.2
572.6,54.2,85.7,86.2,80.8,333,653.8,581.8
127.7,125.1,163.5,160.1,157.4,166.2,213.1,218.3
439.9,582.9,50.2,58.4,81.1,152.9,138.1,153.4
726.5,343.4,66.9,81.2,91.8,64.5,92.9,209.5
43.7,42,43.8,75.6,81.5,58.5,95,110.1
35.4,25.7,96.1,64.3,59.1,56,69.3,161.8
48.5,52,71.9,73.9,77.9,92.9,187.6,714.3
371.2,441,92.5,95.5,103.7,122.9,167.4,231.9
537.9,548.8,54,54.6,67,54.5,89.3,320
200.9,99.4,94.1,118.6,241.6,209.5,235.1,248
692.8,55.7,97.3,145.4,126.6,560,673.6,836.5
321.7,343,682.6,946.2,834.7,900.1,969.3,917
223.9,71.6,71.8,88.7,99.3,322.8,555.2,737.5
25.2,21.8,24,32,39.6,38.9,36.6,229.4
88.9,53.8,140.2,162.3,156.4,102.9,409.6,567.1
175.3,60.7,58.5,69.4,65.2,61.8,91.9,320.1
134.5,69.4,91.3,83.3,122.4,159.2,484.1,266.9
121.7,122.3,195.4,192.1,145.9,121.7,215.2,149.6
110.2,118.9,112.7,154,362,521.2,486.2,496.6
590.6,587.4,170.2,209.6,194.5,234.4,200.3,183.7
168.4,302.1,509.6,60.8,67.6,74.5,73.8,109.7
408.4,482,132.4,85.1,90.4,95.6,106.9,136.8
404,949.5,77,105.5,116.8,116.6,111.2,115.9
74.4,77.3,82.4,153.2,150.9,264.5,182.2,264.6
10125.8,57.1,71.4,115.4,66.1,778.9,998.9,110.6
156.3,195.2,293.7,288.5,307.7,298.1,240,554.5
139.1,83.7,120.5,421.1,1090.2,660.1,547.8,554.5
10312.1,51.7,42.8,61.7,75.1,91.1,120,191
89.8,258.4,91.2,119.6,111.2,109.8,96.8,531
42.9,45.2,37.3,40.4,47.6,49.6,54.7,62.3
69.1,505.7,39.6,35.6,60.9,48.1,33.3,46
153.6,143.6,139.8,183.1,180.2,158,185.3,200.1
100.6,60.4,43.1,61.9,67.3,65.5,156.6,1333.9
419.2,472.8,173.1,101.9,94.7,110.5,663.4,545.8
10259.7,444.3,685,834.9,865.5,1058.6,694.2,452.8
53.7,87.4,180.8,153.5,194,259.8,268.2,889.1
48.3,32,29.5,41.2,66.4,62,62.6,73.9
113.1,261.5,80.5,90.1,106.6,107.6,113.3,140.1
515.1,48.6,48.5,73.2,75.5,87.7,179.5,843.6
560.7,408.4,164.2,117.3,111,117.3,278.7,368.6
78.7,321.5,73.1,88.2,58.6,63,118.1,161
772.1,221.4,115.3,48.3,53.1,60.1,292.9,369.7
36.5,446.4,40.7,59,55.8,58.8,111.3,212.5
488.8,414.9,66,85,94.1,114.1,141.6,241.8
56.7,58.7,90,116,126.2,140.9,359.7,687.1
97.8,96.2,116.4,126.1,146.6,237.5,592.8,586
455.5,140,88.5,183.6,104.6,86.8,114.4,490
61.5,163,183.5,323.7,345.7,282.1,163.8,162.4
281,79.3,84.9,87.4,92.5,90.2,93.1,130.4
108.6,364.6,83.6,81.7,111,106,149.1,356
520.8,230.1,226.3,357.9,397.5,716,799.5,1140.9
287.8,10491.8,221.4,89.8,126.9,198.7,255.3,437.7
209.5,90.4,45.4,53.7,55.6,65,72.3,66
651.3,194.6,305.9,343.7,163.7,517.6,537.2,721.4
576.6,420.7,159.7,191,196.9,477.6,897.2,1539
51.1,60.2,137.3,176.3,295.2,276.7,342.7,280.4
196.5,63.8,82.6,101.8,147.1,184.8,196.4,608.4
464.9,533.7,197.6,228.3,268.5,232.5,180.2,362.6
122.7,139.6,140.9,159,498.5,596.2,367,399.1
388.6,125.5,110,172,192,256.3,275.2,301
323,72.8,80.8,92.3,103,99.4,120.4,549.1
103.7,600.8,70.5,84.3,215.4,465.4,528.2,570.8
681.4,75.6,76,99.8,74.9,118.6,295.8,360.1
206.8,43.5,44.2,61.5,54.5,69.1,109,141.9
369.1,504,57.7,27.4,26.3,33.4,39.1,77
69.9,59.1,68.7,150.8,90.1,112.1,116.5,147.5
391.2,194.4,214.5,226,344,426.9,442.9,509.4
25.3,27.1,24.7,23.8,31.5,579.4,495.3,371.8
318.5,600,158,273.9,344.2,340.4,205.9,475.4
116.2,504,434.5,63.7,84.2,65.6,126.9,227.8
536.3,194,101.7,93.2,84.2,152,287.5,372.9
105.5,107.5,106.2,92.3,100.8,118.4,717.3,121.2
82.6,85.9,105.4,103.5,136.1,186.2,278.5,115.1
85.6,58,158.2,462.9,465.4,376.3,240.5,410.5
156.2,224.2,74.6,84.5,117.2,127,223,396.1
31.5,36.5,55,55.3,53.7,100.2,171.7,230.7
201.3,238.7,253.8,271.9,323.5,310.5,433.2,611.9
684.3,92.4,100.9,120,118.6,135.9,193.5,298
17.9,23.6,36.2,49.4,37.8,23.4,31.1,31.5
70.9,74.8,72.5,89.2,76.4,80.9,122.6,215
370.9,309.2,181.9,103.1,71.3,67,113.9,300.4
239.1,292.1,298.1,307.6,541.8,1265.1,1248.1,912.8
298.2,139,75.5,80.6,154.1,134.7,239.1,355.9
103.3,90.4,121.5,275.1,245.9,300.3,281.2,265.6
10553.4,88.1,122.4,109,128.7,202,213.2,184.1
10353.7,134.5,84.8,104.6,118.9,140.5,147.8,160.2
153.9,135.5,144,128.1,129.3,90.4,111.8,152.2
493,648.9,799.2,672.3,531,884.4,838.8,1014.6
10307.7,123,175.8,158.5,326.7,275.4,208,289.9
218,10732.9,37.4,35.8,28.9,52.7,49.2,178.3
426.3,423,449,479.4,454,168.6,147.3,254.7
399.7,820,77.7,139.8,90.9,88.5,180.3,99.6
48.5,43,71.3,83.9,72.6,161.2,150.8,115.6
129.6,148.5,385.4,496.2,596.5,593.1,678.2,715.9
92.4,94.2,62.8,69.9,577.3,562.2,330,235
625.2,768.1,88.8,90.7,98.2,103.1,108.5,256.8
253.9,24.2,21.4,33.3,43.8,71.4,110.4,640.5
458.5,198.6,171.8,234.6,122,732.8,677.7,633.5
422.7,32.7,30.2,31.6,124.6,114.3,178.3,171.2
121.5,112.7,125.9,148.4,159.8,164.6,172.6,151.9
399.3,212.4,207.9,194.8,194.7,181.9,184.4,212
151,285.4,123.6,123.2,140.8,162.8,161.1,153.4
55.4,46,123.3,267.4,210.7,219.5,211.7,361.8
461.7,103.8,110.9,164.1,134.2,201.3,237.9,248.4
10138.4,10104,148.4,143,116.6,145.4,289.5,583.2
147.9,138.8,239.9,250.2,154.8,93.7,92.7,129
600.2,399.9,155.3,352,426.5,465.5,583.6,807.1
168.6,89,135.2,176.9,192.8,239.5,275.4,206.4
306,778.8,58.1,48.5,102.8,99.5,124.2,305.1
166.4,133.2,169.3,445.4,370.6,356.1,507.7,568.1
302.3,677.5,101.3,105.6,109,95.5,84.6,476.5
103.4,76.3,79.6,77.1,74,75.4,85.8,69.9
613.5,152,327.9,329.4,1016.1,1295.5,1282,1244.8
52.2,48.2,71,106.1,156.4,379,555,326.8
57.6,65.5,65.4,75.7,136.8,209.5,216.8,267.6
458.1,195.3,74.8,66.5,99.3,130.1,220,321.4
445.1,493.2,489.1,196.5,235.4,197.5,228.6,250.7
204.8,196.9,210.2,338.3,372,384.4,351.5,490.2
82.8,97.4,158.7,171.9,186.4,489,643.6,1307.4
76.5,383.1,80.6,94,120.9,148.1,111.4,141.4
32.3,28.1,28.9,43.5,77.3,96.2,136.3,134.6
246.5,145.7,115,204.4,359.3,640.1,848.8,1485.3
309.4,288.1,203.4,181.2,279.4,280.9,288.9,275.8
494.3,336.8,133.3,159.1,159.5,193.9,182.9,249.9
421.5,30.9,38.1,60.6,31.1,72.4,101.6,152.4
178.9,348.8,163.4,164.3,154.5,144.8,247.1,933.7
277.8,60.5,46.3,56.3,51.2,46.5,90.9,123.5
268.3,359,216.3,110.9,130.4,168.1,137.7,196.2
550,455.9,319,114.2,115.2,114.2,114,134.8
92.7,10159.1,66.4,60,74.6,109.2,92.5,101
39.2,46.3,44.1,46.3,55.7,76.3,94.2,165.7
104.5,98.3,120.4,118.5,112.5,174.7,611.7,106.5
340.1,280.8,265.7,274.6,425.4,542.3,650,779.5
191.9,1014.6,532.3,74.1,74.5,90.8,477.7,1025.5
421.3,427.8,225.3,426.1,613,487,587.9,757
258.7,36.6,49.7,48.5,355.2,379.4,759.7,1276.2
70,67.3,67,67.5,96.4,119.1,166.9,400.2
170.6,168.4,201.4,194.7,187.9,240.1,197.7,243.4
387.7,368,229.3,165.1,152,279.9,336.1,1114.9
10441.1,10771.6,80.7,95.6,106.1,104.3,100.9,352
34.4,33.4,27.5,37.9,49.3,62.7,112.2,117
314.9,513.8,49.7,55.9,65.7,55.8,68.3,133.2
364.8,98.8,100.6,81.1,77.9,95.1,577.4,1185.4
223.2,222.1,199.7,216.1,272.5,368,228,626.1
424.2,47.9,50.9,52.8,62,109.6,445.4,390.4
63,45.6,73.8,109,106.2,83.1,193.6,733.4
79.2,169,285.6,46.5,47.1,45.7,79.7,58.4
90.8,99.7,124.4,156.7,155.6,173.9,256.4,307
534,76,85.8,89.5,99.8,351.8,910.9,633.6
71.9,75.9,94.1,85.4,66.7,54.3,207.6,276.8
130.8,83.4,230,518.9,727.3,966.2,494.2,341.7
151.4,123.9,127.1,110.9,109,143.5,492.2,520.6
10641.1,143.6,32.4,22.9,23.4,22.8,24.7,106.9
10203.9,10179.7,168.9,132.3,258.7,362.2,392.2,312.9
236.2,119.1,169,237.6,114.8,117.3,112.8,799.9
444.3,189.1,124.7,291.6,306.9,373.6,284.6,381.6
67.8,256.9,304.9,127.1,152.5,184.5,163.3,362.3
695.3,273.2,73.5,72.9,69.6,132,171.4,365.5
212.1,182.8,210.6,332.4,430.9,515.4,853.1,562
406.5,382.5,97,86.5,97.5,907.7,1172,1182.6
615.3,676.1,90.5,45.9,58.8,74.5,1724.3,206.6
10080,79.2,51.5,34.9,509.8,563.3,1749.6,1824.6
748.3,61.4,66.8,104.4,78.1,93.1,208.2,948.2
297.1,313,299.2,84.6,80.7,81.3,578.9,766
115.2,128.5,143,166,200.8,1077.7,630,654.5
141.6,172,80.2,88.4,104.8,1190.2,1271.2,1041.6
571.3,300.2,107.3,89.3,82.9,92.9,113.8,116.3
154.7,122.8,139.5,154.2,224.3,220,215.6,149.1
304.4,265.4,88.9,74.1,75,88.3,90.4,124.1
94.9,56.7,58.2,45.9,61.2,82.3,149.1,1027.1
140.4,420,118.6,48.2,38.2,37.8,52.2,69.4
827.4,165.6,167.8,122,132.3,140.1,610.4,1087.4
116,137.3,184.7,114.4,144.2,726.3,853.8,237.8
112.1,115.7,143.1,130,53.7,65.8,556.8,694.3
622.3,59.2,116.1,67.8,69.1,663.2,1028.6,535.4
367.8,228.5,213.6,242.7,370,768.9,1187.9,1543.5
185.5,268.3,176.8,148.7,150.4,135.7,141.4,420.7
159.1,85,54.8,64.1,57.9,52.4,149.1,515.7
167.3,311.3,121.3,94.9,85.5,76.3,80.8,846.9
106.7,24.2,26.7,35.7,30.5,40.8,70.6,70.8
362.4,290.2,193.8,301.4,97.2,266.8,459.2,442.4
346.5,361.5,83.8,94.5,100.4,86.4,673.9,1621.4
450.7,832.3,242.4,76.5,81.2,68.3,341.5,428.7
443.1,346.5,235.7,177.1,81.1,59.6,89.7,130.9
575.7,411.6,493.2,311.5,873.9,776.2,1264.7,822.8
338.7,181.6,98.4,71.8,291.2,1017,1065.2,1211.6
123.2,132.9,159.7,236.3,207,154.7,136.2,312.4
50.8,49,60.9,61.6,159.9,192.2,119.1,385.1
229.2,193,95.5,99.3,96.7,92.1,76.3,87.5
54.5,50.9,45.5,60.7,975.2,424.1,268.8,119.1
64.6,72.3,70.7,67.1,240.5,427.5,711.1,703.4
257,71.3,56.4,48.1,895.8,1351.9,1100.1,246.9
990,145.7,151.3,149.6,141.3,125.6,128.1,179.5
149.9,135.8,90.5,105.5,81.6,267.6,423.1,1169.8
337.7,94.9,104.5,130,196.6,295.5,322.8,612.7
72.6,58.5,74,104.3,438.1,741.5,1544.7,1507.9
483.7,55.3,42.2,38.4,44.3,45.2,44,1636.1
325.8,532.4,286.6,114.6,100.5,96.9,160,387.6
239.6,274.1,170.8,160.9,112.3,166.7,241.6,205.5
101.2,608.4,33.8,36.7,42.2,50,54.1,901.5
219.9,214.9,226,235.6,224,227.7,224.8,300.3
310.5,189.2,127,90.6,125.8,700.3,116.7,677.9
321.8,51.4,42.7,50.4,40.7,40.3,40.6,44.8
492.8,228.4,103.2,90.6,117.6,507.7,1677.6,398.3
33.8,30.5,29.3,35.9,46.5,649.9,745.5,331.7
331.3,189,110.2,75.1,78.6,71.6,78.7,570.1
368.5,256.5,201.9,126.9,134.2,140.2,127.4,892
146.4,97.2,87.6,80,80.1,389.7,748.9,522.7
729.5,135.9,71.5,107,452.8,760.1,924.5,942.4
594.4,46.5,49.6,51.8,64.3,884,596.1,299.3
263.6,90.4,95.6,88.8,102.1,110.3,595.7,672.9
421.7,492.7,540.6,405.4,528.4,483.3,578,927.9
382.2,188.4,175.4,146.3,193.8,349.1,1389.8,1101.6
142,169.9,131,184.2,184,1043.6,653.2,569.2
219.7,626.4,60.5,65.7,72.6,86.8,117.2,158.2
374.4,305.5,267.5,60.3,63,67.5,70,90.5
117.6,299.7,79,82.5,77.3,82.6,84.8,93.7
81.7,81.5,63.7,52.3,520.8,736.1,730.6,813.5
266.4,328.5,168.9,409.1,716.5,665,689.7,859.3
352.4,112,349,88.2,1040.9,1247.5,898,912.2
89.6,72.1,105.6,398.3,594.9,794.7,1286.3,1581.6
525.2,365.4,131.3,126,107.4,99.6,105.9,128.4
352.4,59.3,59.1,61.2,61.1,62.4,1825,125
382.2,250.6,74.9,79.7,550.3,848.5,928.9,183.8
414.1,116.9,109.7,111.5,62.3,76.3,1105.5,1209.4
692.6,213.5,221.1,147,143.2,145.9,1560.8,198.6
885.5,409.5,331.6,124,932,683.6,813.3,1602.2
356.8,594.7,894,805.8,655.1,841.9,1151.7,1474.5
168.7,213.1,248.7,172.8,171.3,181.6,301.7,129
320.2,351.7,342.3,684.8,782.1,768.2,793.6,812.7
496.3,46.6,46,50.2,48.1,42.6,53.6,790.6
166.3,86.8,88.9,81,337,516.7,657.6,637.4
69,62.9,71.6,64.8,67.5,77.7,113.2,145.3
58.4,63,55.7,59.3,66.1,70.2,74.5,336.5
99,418,101.9,104.7,83.1,609.1,231.3,569
221,56.8,66.1,66.7,72.5,309.7,826.7,1003.5
269.7,539.7,515.1,117.6,138.5,561.2,906.4,1235.3
95,97.9,82.7,79.7,788.4,144.7,221.5,181.1
484.3,168.5,95.6,88.7,116.2,651.4,757.8,524.2
334.3,499.3,665.6,640.8,298.7,118.9,840.6,1294.6
164.7,156.2,162.4,141.2,141.3,122.5,396.5,400.2
477.3,109.9,109.8,114.6,100.2,103.2,531.5,1560.2
808,459,99.6,90.8,82.4,95.8,659.2,982.1
71.3,71.4,94.7,208.6,188.8,181.2,182.3,115.5
495.8,286.1,267.3,403.5,414.2,497.6,730.8,655.1
725.6,271,306.8,153.4,316.1,760.3,310.8,312.9
259.1,602.6,10655.9,99.1,238.4,430.5,275.5,550.7
579.3,687,649.8,99.4,101.8,94.6,101.3,146.2
450.1,318.4,211.9,63.2,62.9,60.1,58.8,68.3
557.4,268.5,86.4,82.8,75.7,85.5,860.5,1522
10082.3,276.5,77.8,264.5,124.3,192.1,276.3,263.4
238.1,366.1,58.9,90,80.8,80.5,308.8,1431.5
472.2,534.8,186.9,89.9,97.3,91.5,128.8,170
384.3,417.4,389,158.8,133.4,262.2,466.7,1296.8
64.7,48.1,68.6,58.9,265.3,818.5,455.4,690.4
422,117.3,156,62.4,82.7,70.5,76,112.9
500.1,351.7,471.9,444,426.1,1418.2,1047.2,538.6
669.6,168.3,384,38.7,38.9,1593.9,255.8,318.5
283.2,328.9,107.1,91.3,90.4,149.8,542.3,626.3
55,58,247.5,396.1,235.3,1260.9,83.3,91.3
42.4,40.7,46,42,653.2,565.5,146.5,236.9
113.4,202,110.3,107.6,75.4,867,1018.6,203.5
119.9,340,327.3,60.7,46.3,39.8,54.1,50.1
349.9,193.4,161.8,86.9,89.8,156.7,747.4,1019.1
146,150.2,434.6,792.6,771.8,625,604.2,670.6
184.8,382,283.6,159.8,187.3,213.5,248.5,315.9
158.3,81.3,74.9,55,92.6,85.8,77.4,664.5
173,97,95.4,89.8,86.7,240.9,534.3,260.3
522.7,89.3,100.3,90,88.6,90.8,109.1,1131.9
418.7,101.5,88.3,79,452.7,1069.8,807.6,832.6
314.8,84.9,84.9,81.5,93.8,91.6,269.8,929.2
77.2,74.8,81.9,75.8,77.4,76.3,84,917.9
271.6,457.6,184.7,220.6,221.2,329.9,369,976.2
219.9,777.3,169.9,201.2,142,173.3,223.2,217.9
194.2,77.5,727,852.3,863.8,1181.5,877.9,299.7
141,358.9,232.8,169.3,102.5,97.2,104.8,133.8
205,44,58.7,78.6,76.9,192.7,1556,1744.3
334.5,306.3,204,105.9,980.6,72.1,1796.5,677.1
467.6,819.5,314.8,209.4,207.4,378.1,616.8,702.3
115.2,537.9,282,108.4,93.8,85.7,92.3,149.9
219.6,146.2,78.6,402.6,638.9,808.4,811.3,814.6
104.9,250.4,157.9,101.2,108.5,95.8,75.6,83.4
495.7,159.9,121.5,63.8,58.2,74.1,87.3,196.1
226,173.9,129.3,50.7,47.7,49.2,50.4,181.5
526.3,651.2,336.1,1111,45.1,48,1034.9,146.8
262.2,44.4,47.4,39.9,49.4,65.4,487.2,1574.8
393.9,446.1,258.3,134.1,129.4,135.8,985.8,659.9
370.7,195.3,152.1,136,171.7,833.1,911.2,780.5
203.6,169.3,134.9,507.2,594.5,861.2,764.8,566.5
343.3,550.7,440.5,163.1,106.9,92.7,89.8,91.8
10233.1,146.8,52.4,48.4,46.9,759.6,608.2,499.9
110.8,100.3,96.2,116.4,74.6,62.1,73.7,79.9
665.7,461.7,66,70,77.3,830.5,1629.9,633.1
680.1,114.8,113.4,100.7,90.5,74,85.1,704.4
10215.6,10241.3,261.2,258.4,10289.8,82.6,464.5,530.9
683.9,645.8,73.4,78.3,82.7,87.5,346.9,830.7
372.9,282.3,203.2,109.4,137.3,317,405.8,1341.1
186.2,113.2,257.8,146.4,68.7,77.9,86.9,105.6
52.4,87.2,66.4,44.1,81.1,314.1,542,753.2
466.9,447.7,136.4,59.2,294.9,319.3,1373.1,1193.9
90.8,30.1,26.1,25.1,40.7,63.4,1602,158.3
105.3,106.1,108.9,115.6,172.2,383.6,847.3,1008.5
379.4,204.9,86.2,90.9,97.7,85,1293,1769.3
527.6,94.2,81.2,75.1,108.1,118.1,437,1025.2
176.6,122.7,80.4,99.2,108.3,449,800.5,1366.8
238.2,114.3,95.1,274.3,629.3,1058.8,733.9,1028.1
319.9,626.1,62.1,42.9,41,66.8,125.1,1397.6
266.1,85.3,80.5,72.9,65.2,60.7,68.6,908.7
659.2,253.1,181.6,87.3,48.8,638.1,719.9,487.3
430.5,270.3,742.9,103.9,334.6,1148.4,212.6,222
316.5,392.7,422.7,173.5,122.5,125.1,130.4,254.6
257.4,46.3,52.3,46.7,48.4,70.4,933,885.6
389,84.4,89.1,121.5,84.8,168.3,278.4,359.1
46.4,48,43.3,79.6,71.4,50.5,49.4,49.7
802.5,206.9,197.3,94,98.4,111.6,881.6,1628.5
299.8,135,149.4,186.2,121.8,51,66.5,1501.9
753,740.3,600.2,588.2,536.1,581.6,745.3,920.3
463,561.9,469.2,287.2,120.7,153.8,424.9,1039.3
167.1,218.4,225.7,258,77.8,67.5,65.6,439.8
160.6,497.6,512.8,390.8,105.9,94,94.3,95.4
61,51.2,44.7,39,60.5,580,568.2,374.6
164.1,113.9,88.9,97.8,68.9,272,487.6,934.6
206.7,86.1,83.3,76.1,113.1,730.1,1577,1599
247.2,327.5,143.2,56.6,51.2,55.9,893.5,736.9
114.3,92.9,63.1,133.3,133.1,1001.9,1106.2,682.8
227.5,110.9,127.8,126.6,743.3,284.6,566.8,1041.3
323.1,139.4,141.7,135.3,174.9,282.9,672.8,931.8
371.3,480,125.2,166.5,180.7,543.1,387.8,557.5
292.7,174.3,385,259.9,282.1,731.9,856.8,1120.6
315.7,243.1,69.9,72.2,67.4,93.3,874.6,1633.9
58.7,61.4,60.3,61.4,78.2,69.7,58.6,855.3
160.9,632.6,95.4,73.6,61.3,70.1,1439.2,1695.1
207.6,79.3,84.1,248.9,309.6,677,149.3,127.9
527.9,109.7,91.3,67.9,60.6,60.2,58.4,1481.6
813.1,505.1,188.6,151.8,99.1,91.3,1392.1,1837.5
579.8,336.9,98.5,87.2,78.3,76.1,332.1,1039.1
546.3,343.7,324,420.1,336.8,292.9,683.5,712.4
129,364.9,148.6,142.9,250.4,132.4,235.4,426.6
226.6,253.4,76.6,56.5,59,76.5,67.4,73.7
824,63.1,93.8,89.7,110.8,107.8,698.3,926.7
553.1,350.1,254.4,39.5,42.1,46.1,50,48.5
458.3,500.9,483.1,318.1,188.1,206.2,204.8,872.9
590.5,726.7,481.6,346.5,436.5,551.7,550.8,683.3
235.9,237.1,453.2,160.5,141.5,127.3,133.8,166.2
280.2,122,112.5,108.7,468.8,1225.6,836.2,587.2
269.9,188.7,318.2,206.7,240.6,315.1,454.7,858.9
